Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
CS84,capsense_diamond,capsense_diamond_bite,-19.5000,-16.2500,90.0000,top
CS85,capsense_diamond,capsense_diamond_bite,-19.5000,-22.7500,270.0000,top
CS86,capsense_diamond,capsense_diamond,-32.5000,-29.2500,0.0000,top
CS87,capsense_diamond,capsense_diamond_bite,-19.5000,-35.7500,90.0000,top
CS88,capsense_diamond_edge,capsense_diamond_edge_bite_right,-16.2500,39.0000,0.0000,top
CS89,capsense_diamond,capsense_diamond,-16.2500,-32.5000,0.0000,top
CS90,capsense_diamond,capsense_diamond,-16.2500,26.0000,0.0000,top
CS91,capsense_diamond,capsense_diamond_bite,-16.2500,19.5000,0.0000,top
CS92,capsense_diamond,capsense_diamond,-16.2500,6.5000,0.0000,top
CS93,capsense_diamond,capsense_diamond,-16.2500,-6.5000,0.0000,top
CS94,capsense_diamond,capsense_diamond_bite,-16.2500,0.0000,0.0000,top
CS95,capsense_diamond,capsense_diamond,-16.2500,13.0000,0.0000,top
CS96,capsense_diamond,capsense_diamond,-16.2500,-13.0000,0.0000,top
CS97,capsense_diamond,capsense_diamond_bite,-16.2500,-19.5000,0.0000,top
CS98,capsense_diamond,capsense_diamond,-16.2500,-26.0000,0.0000,top
CS99,capsense_diamond,capsense_diamond,-16.2500,32.5000,0.0000,top
CS100,capsense_diamond_edge,capsense_diamond_edge_bite_left,-16.2500,-39.0000,180.0000,top
CS101,capsense_diamond,capsense_diamond,-6.5000,35.7500,90.0000,top
CS102,capsense_diamond,capsense_diamond,-6.5000,29.2500,90.0000,top
CS103,capsense_diamond,capsense_diamond,6.5000,22.7500,0.0000,top
CS104,capsense_diamond,capsense_diamond,-6.5000,16.2500,0.0000,top
CS105,capsense_diamond,capsense_diamond,0.0000,9.7500,0.0000,top
CS106,capsense_diamond,capsense_diamond,6.5000,3.2500,0.0000,top
CS107,capsense_diamond,capsense_diamond,13.0000,-3.2500,0.0000,top
CS108,capsense_diamond,capsense_diamond,26.0000,-9.7500,0.0000,top
CS109,capsense_diamond,capsense_diamond,-26.0000,-16.2500,0.0000,top
CS110,capsense_diamond,capsense_diamond,-6.5000,-22.7500,0.0000,top
CS111,capsense_diamond,capsense_diamond,32.5000,-29.2500,0.0000,top
CS112,capsense_diamond,capsense_diamond,32.5000,-35.7500,0.0000,top
CS113,capsense_diamond_edge,capsense_diamond_edge,-9.7500,39.0000,0.0000,top
CS114,capsense_diamond,capsense_diamond,-9.7500,-32.5000,0.0000,top
CS115,capsense_diamond,capsense_diamond,-9.7500,-19.5000,0.0000,top
CS116,capsense_diamond,capsense_diamond,-9.7500,-13.0000,0.0000,top
CS117,capsense_diamond,capsense_diamond,-9.7500,-26.0000,0.0000,top
CS118,capsense_diamond,capsense_diamond,-9.7500,6.5000,0.0000,top
CS119,capsense_diamond,capsense_diamond,-9.7500,26.0000,0.0000,top
CS120,capsense_diamond,capsense_diamond,-9.7500,32.5000,0.0000,top
CS121,capsense_diamond,capsense_diamond,-9.7500,-6.5000,0.0000,top
CS122,capsense_diamond,capsense_diamond,-9.7500,0.0000,0.0000,top
CS123,capsense_diamond,capsense_diamond,-9.7500,13.0000,0.0000,top
CS124,capsense_diamond,capsense_diamond,-9.7500,19.5000,0.0000,top
CS125,capsense_diamond_edge,capsense_diamond_edge,-9.7500,-39.0000,180.0000,top
CS126,capsense_diamond,capsense_diamond,13.0000,35.7500,0.0000,top
CS127,capsense_diamond,capsense_diamond,-26.0000,29.2500,90.0000,top
CS128,capsense_diamond,capsense_diamond,-26.0000,22.7500,0.0000,top
CS129,capsense_diamond,capsense_diamond,32.5000,16.2500,0.0000,top
CS130,capsense_diamond,capsense_diamond,26.0000,9.7500,0.0000,top
CS131,capsense_diamond,capsense_diamond,32.5000,3.2500,0.0000,top
CS132,capsense_diamond,capsense_diamond,32.5000,-3.2500,0.0000,top
CS133,capsense_diamond,capsense_diamond,-19.5000,-9.7500,0.0000,top
CS134,capsense_diamond,capsense_diamond,13.0000,-16.2500,0.0000,top
CS135,capsense_diamond,capsense_diamond,6.5000,-22.7500,0.0000,top
CS136,capsense_diamond,capsense_diamond,-6.5000,-29.2500,0.0000,top
